LINE,LOTID,Data_Time,Model No.,[A]Zone1_Feature1_SV,[A]Zone1_Feature1_PV,[A]Zone1_Feature2_PV,[A]Zone1_Feature3_PV,[A]Zone2_Feature4_SV,[A]Zone2_Feature4_PV,[A]Zone2_Feature5_SV,[A]Zone2_Feature5_PV,[A]Zone2_Feature6_SV,[A]Zone2_Feature6_PV,[A]Zone3_Feature7_PV,[A]Zone3_Feature8_SV,[A]Zone3_Feature8_PV,[A]Zone4_Feature9_PV,[A]Zone4_Feature10_SV,[A]Zone4_Feature10_PV,[A]Zone5_Feature11_PV,[A]Zone5_Feature12_PV,[A]Zone5_Feature12_SV,[A]Zone6_Feature13_PV,[A]Zone6_Feature13_SV,[A]Zone6_Feature14_PV,[A]Zone6_Feature14_SV,[B]Feature15,[B]Feature16,[C]Feature17,[C]Feature18,[C]Feature19,[C]Feature20,[D]Feature21,[D]Feature22,[D]Feature23,[D]Feature24,[D]Feature25,[D]Feature26,[D]Feature27,[D]Feature28,[E]Feature29,[E]Feature30,[E]Feature31,[E]Feature32,[E]Feature33,[F]Feature34,[F]Feature35,[F]Feature36,[F]Feature37,[F]Feature38,[F]Feature39,[F]Feature40,[F]Feature41,[G]Zone1_Feature42,[G]Zone2_Feature43,[G]Zone3_Feature44,[G]Zone4_Feature45,[G]Zone5_Feature46,[G]Zone6_Feature47,[G]Zone7_Feature48,[G]Zone8_Feature49,[G]Zone10_Feature50,[H]Feature51,[H]Feature52,[H]Feature53,[I]Feature54,[I]Zone1_Feature55,[I]Zone1_Feature56,[I]Zone1_Feature57,[I]Zone2_Feature58,[I]Zone2_Feature59,[I]Zone2_Feature60,[I]Zone3_Feature61,[I]Zone3_Feature62,[I]Zone4_Feature63,[I]Zone4_Feature64,[I]Zone5_Feature65,[I]Zone5_Feature66,[I]Zone6_Feature67,[I]Zone6_Feature68,[I]Feature69,[I]Feature70,[I]Feature71,[I]Feature72,[I]Feature73,[I]Feature74,[I]Feature75,[I]Feature76,[I]Feature77,[I]Feature78,[I]Feature79,[I]Feature80,[I]Feature81,[I]Feature82,[I]Feature83,[I]Feature84,[I]Feature85,[I]Feature86,[J]Zone1_Feature87_SV,[J]Zone1_Feature87_PV,[J]Zone1_Feature88,[J]Zone1_Feature89,[J]Zone1_Feature90_SV,[J]Zone1_Feature90_PV,[J]Zone1_Feature91,[J]Zone1_Feature92,[J]Zone2_Feature93_SV,[J]Zone2_Feature93_PV,[J]Zone2_Feature94,[J]Zone2_Feature95,[J]Zone2_Feature96_SV,[J]Zone2_Feature96_PV,[J]Zone2_Feature97,[J]Zone3_Feature98_SV,[J]Zone2_Feature98_PV,[J]Feature99,[J]Feature100,[J]Feature101,[K]Feature101,[K]Feature102,[L]Zone1_Feature103,[L]Zone1_Feature104,[L]Zone1_Feature105,[L]Zone1_Feature106,[L]Zone1_Feature107,[L]Zone1_Feature108,[L]Zone1_Feature109,[L]Zone2_Feature110,[L]Zone2_Feature111,[L]Zone2_Feature112,[L]Zone2_Feature113,[L]Zone2_Feature114,[L]Zone2_Feature115,[L]Zone2_Feature116,[L]Zone3_Feature117,[L]Zone3_Feature118,[L]Zone3_Feature119,[L]Zone4_Feature120,[L]Zone4_Feature121,[L]Zone4_Feature122,[L]Zone5_Feature123,[L]Zone5_Feature124,[L]Zone5_Feature125,[L]Zone6_Feature126,[L]Zone6_Feature127,[L]Zone6_Feature128,[L]Feature129,[L]Feature130,[L]Feature131,[M]Feature132,[M]Feature133_SV,[M]Feature134,[M]Feature135_SV,[N]Zone1_Feature136,[N]Zone2_Feature137,[N]Zone3_Feature138,[N]Zone4_Feature139,[N]Zone5_Feature140,[N]Zone6_Feature141,[O]Feature142,[O]Feature143,[P]Feature144_SV,[P]Feature145_SV,[P]Feature146_PV,[P]Feature146_SV,[P]Feature148_PV,[P]Feature148_SV,[P]Feature150_PV,[P]Feature151_SV,[Q]Feature152,[Q]Feature153,[R]Zone1_Feature154,[R]Zone1_Feature155,[R]Zone1_Feature156,[R]Zone1_Feature157,[R]Zone2_Feature158,[R]Zone2_Feature159,[R]Zone2_Feature160,[R]Zone2_Feature161,[R]Zone3_Feature162,[R]Zone3_Feature163,[R]Zone4_Feature164,[R]Zone4_Feature165,[R]Zone5_Feature166,[R]Zone5_Feature167,[R]Zone6_Feature168,[R]Zone6_Feature169,[S]Zone1_Feature170_SV,[S]Zone1_Feature171,[S]Zone1_Feature172,[S]Zone1_Feature173,[S]Zone1_Feature174,[S]Zone1_Feature175,[S]Zone1_Feature176,[S]Zone2_Feature177_SV,[S]Zone2_Feature178,[S]Zone2_Feature179,[S]Zone2_Feature180,[S]Zone2_Feature181,[S]Zone2_Feature182,[S]Zone2_Feature183,[S]Zone3_Feature184,[S]Zone3_Feature185_SV,[S]Zone3_Feature186,[S]Zone3_Feature187,[S]Zone4_Feature188,[S]Zone4_Feature189,[S]Zone4_Feature190_SV,[S]Zone4_Feature191,[S]Zone5_Feature192,[S]Zone5_Feature193,[S]Zone5_Feature194_SV,[S]Zone5_Feature195,[S]Zone6_Feature196,[S]Zone6_Feature197,[S]Zone6_Feature198_SV,[S]Zone6_Feature199,[T]Zone1_Feature200,[T]Zone1_Feature201,[T]Zone2_Feature202,[T]Zone2_Feature203,[T]Zone3_Feature204,[T]Zone3_Feature205,[T]Zone4_Feature206,[T]Zone4_Feature207,[T]Zone5_Feature208,[T]Zone5_Feature209,[T]Zone6_Feature210,[T]Zone6_Feature211,CTQ 1,CTQ 1_LSL,CTQ 2,CTQ 2_LSL,CTQ 3,CTQ 3_USL,CTQ 3_LSL,CTQ 4,CTQ 4_USL,CTQ 4_LSL,CTQ 5,CTQ 5_USL,CTQ 5_LSL
R13,CDRC19060700,2019-06-14 2:29,AAA11111111,65,620.875,1299,1350,132,1310.75,184,1839,189,1890,1849,134,1292,1749,101,970.875,1699,1215.75,125,1449,145,810.875,85,,,517.6375,0,862.15,99.2625,100,40,40,39.975,100,48,48,42.4125,4065,333.45,20588257.25,0,173,237.8,39.3,7.425,7.4,200,200,202.0375,199.975,19.5375,37.475,30.525,0,0,0.1875,2.2375,0,0,-0.0625,0.475,50.125,19.5875,53.325,49.525,48.65,71.275,60.725,60.05,91.0625,75.475,89.675,60.175,83.9625,67.675,63.125,56.125,56.7125,31.4,71.4,67.175,9.4,7.0125,57.8875,31.025,72.3625,67.2375,26.875,0,10.5,0.625,-0.875,3.4,2.9875,12.975,55,66.075,60.6,47.2375,30,29.6375,55,30,20,15.625,24.375,34.95,19,12.6,19,40,24.7,40,21.125,22.575,9.8,4.5,9.375,62.8125,54.1875,56.65,45.675,7.4625,60.0875,11.1625,63.0125,51.375,50.3,52.5,21.325,72.0625,83.8875,18.8625,62.375,73.7,29.9,59.85,68.7125,20.6,57.5875,61.2125,6.325,50.2375,39.8,25.2,23.9,2314944,1.5,2387804.55,1.575,-0.10875,-2.09125,-1.97,-2.71,-2.41375,-2.65875,269.7,268.9125,5,5,4.125,4,6.5375,6.6,4.325,4.3,15.034125,15.76475,0.575,24.85,24.75,11.1125,40.075,53.0875,20.025,0,42.8875,93.05,47.4125,68.7875,57.3125,79.3875,33.55,58.1625,3.4,-44.725,0.07125,4.1425,3.415,3.185,2.65,4.45,-7,5.15125,8.8475,4.4275,2.575,0.01,2.6475,8.85,-35.6,8.86,2.9275,6.55125,6.6,-38.35,3.53875,7.56125,7.6,-26.9625,2.0725,5.54,5.5,-45.4625,1.6625,0.1375,20.625,3.8625,9.6875,14.625,21.3875,18.475,20.9125,21.35,1.8375,-2.65,101.6666667,75,102.6666667,75,18.6,20.5,15.5,14.3975,16,13,709.3333333,950,450
R13,CDRC19060701,2019-06-14 2:39,AAA11111111,65,619.75,1299,1350,132,1309.375,184,1839,189,1890,1849,134,1287.375,1749,101,968.5,1699,1215,125,1449,145,810.625,85,,,90.1125,954.4875,866.9625,-14.225,100,40,40,39.9875,100,48,48,42.325,2470.25,237.825,20590311.5,622.75,181.325,237.9375,39.3,7.4125,7.475,200,200,202.0125,200.05,20.0625,38.5625,30.0875,0,0,0.175,2.2375,0.025,0.0125,-0.1,-0.075,50.3375,19.6125,52.9125,49.4875,48.275,71.35,60.8,59.975,91.7375,75.6375,89.575,59.9,83.6875,68.8625,63.175,56.3875,56.775,31.4625,71.4,67,9.75,7.3375,58.5,30.9,72.425,67.2,5.375,18.875,10.25,-0.125,-0.625,2.8625,3.05,12.8125,55,65.9625,61.025,52.075,30,27.6875,55,30,20,15.675,24.4625,34.3125,19,12.85,19,40,24.5875,40,21.2875,22.2875,9.725,4.5,12.6,61.8625,54.2375,56.6875,46.4,3.875,62.325,11.4125,62.95,51.55,50.1625,52.4,21.4625,71.9375,72.7625,13.2625,62.775,72.775,28.6875,60.2,67.95,16.825,58.275,56.8125,10.75,49.4125,39.8,25.3,24,2315097.475,1.5,2387965.613,1.575,-0.0825,-1.85375,-1.69,-2.4575,-2.27125,-2.4775,90,265.7125,5,5,4.525,4,6.525,6.6,4.1125,4.3,15.029375,15.778375,0.5125,24.8875,25.9875,11.1625,40.6125,53.375,18.3875,0,43.7625,93.3125,47.075,69.4375,59.4,79.5375,33.8125,57.8625,3.4,-45.95,0.06375,4.14875,3.39375,3.34375,2.6575,4.45,-7.7875,5.225,8.89625,4.45125,2.36625,0.01,2.70125,8.85,-38.7375,8.88625,2.90625,6.615,6.6,-40.5625,3.66625,7.57375,7.6,-27.6125,2.08625,5.51,5.5,-45.6,1.7125,0.1625,20.7,4.025,10.1125,15.025,21.55,18.9875,20.9875,21.45,1.9625,-2.4625,101.6666667,75,102.6666667,75,18.6,20.5,15.5,14.3975,16,13,709.3333333,950,450
R13,CDRC19060701,2019-06-14 2:39,AAA11111111,65,619.75,1299,1350,132,1309.375,184,1839,189,1890,1849,134,1287.375,1749,101,968.5,1699,1215,125,1449,145,810.625,85,,,90.1125,954.4875,866.9625,-14.225,100,40,40,39.9875,100,48,48,42.325,2470.25,237.825,20590311.5,622.75,181.325,237.9375,39.3,7.4125,7.475,200,200,202.0125,200.05,20.0625,38.5625,30.0875,0,0,0.175,2.2375,0.025,0.0125,-0.1,-0.075,50.3375,19.6125,52.9125,49.4875,48.275,71.35,60.8,59.975,91.7375,75.6375,89.575,59.9,83.6875,68.8625,63.175,56.3875,56.775,31.4625,71.4,67,9.75,7.3375,58.5,30.9,72.425,67.2,5.375,18.875,10.25,-0.125,-0.625,2.8625,3.05,12.8125,55,65.9625,61.025,52.075,30,27.6875,55,30,20,15.675,24.4625,34.3125,19,12.85,19,40,24.5875,40,21.2875,22.2875,9.725,4.5,12.6,61.8625,54.2375,56.6875,46.4,3.875,62.325,11.4125,62.95,51.55,50.1625,52.4,21.4625,71.9375,72.7625,13.2625,62.775,72.775,28.6875,60.2,67.95,16.825,58.275,56.8125,10.75,49.4125,39.8,25.3,24,2315097.475,1.5,2387965.613,1.575,-0.0825,-1.85375,-1.69,-2.4575,-2.27125,-2.4775,90,265.7125,5,5,4.525,4,6.525,6.6,4.1125,4.3,15.029375,15.778375,0.5125,24.8875,25.9875,11.1625,40.6125,53.375,18.3875,0,43.7625,93.3125,47.075,69.4375,59.4,79.5375,33.8125,57.8625,3.4,-45.95,0.06375,4.14875,3.39375,3.34375,2.6575,4.45,-7.7875,5.225,8.89625,4.45125,2.36625,0.01,2.70125,8.85,-38.7375,8.88625,2.90625,6.615,6.6,-40.5625,3.66625,7.57375,7.6,-27.6125,2.08625,5.51,5.5,-45.6,1.7125,0.1625,20.7,4.025,10.1125,15.025,21.55,18.9875,20.9875,21.45,1.9625,-2.4625,101.6666667,75,102.6666667,75,18.6,20.5,15.5,14.3975,16,13,709.3333333,950,450
R13,CDRC19060701,2019-06-14 2:39,AAA11111111,65,619.75,1299,1350,132,1309.375,184,1839,189,1890,1849,134,1287.375,1749,101,968.5,1699,1215,125,1449,145,810.625,85,,,90.1125,954.4875,866.9625,-14.225,100,40,40,39.9875,100,48,48,42.325,2470.25,237.825,20590311.5,622.75,181.325,237.9375,39.3,7.4125,7.475,200,200,202.0125,200.05,20.0625,38.5625,30.0875,0,0,0.175,2.2375,0.025,0.0125,-0.1,-0.075,50.3375,19.6125,52.9125,49.4875,48.275,71.35,60.8,59.975,91.7375,75.6375,89.575,59.9,83.6875,68.8625,63.175,56.3875,56.775,31.4625,71.4,67,9.75,7.3375,58.5,30.9,72.425,67.2,5.375,18.875,10.25,-0.125,-0.625,2.8625,3.05,12.8125,55,65.9625,61.025,52.075,30,27.6875,55,30,20,15.675,24.4625,34.3125,19,12.85,19,40,24.5875,40,21.2875,22.2875,9.725,4.5,12.6,61.8625,54.2375,56.6875,46.4,3.875,62.325,11.4125,62.95,51.55,50.1625,52.4,21.4625,71.9375,72.7625,13.2625,62.775,72.775,28.6875,60.2,67.95,16.825,58.275,56.8125,10.75,49.4125,39.8,25.3,24,2315097.475,1.5,2387965.613,1.575,-0.0825,-1.85375,-1.69,-2.4575,-2.27125,-2.4775,90,265.7125,5,5,4.525,4,6.525,6.6,4.1125,4.3,15.029375,15.778375,0.5125,24.8875,25.9875,11.1625,40.6125,53.375,18.3875,0,43.7625,93.3125,47.075,69.4375,59.4,79.5375,33.8125,57.8625,3.4,-45.95,0.06375,4.14875,3.39375,3.34375,2.6575,4.45,-7.7875,5.225,8.89625,4.45125,2.36625,0.01,2.70125,8.85,-38.7375,8.88625,2.90625,6.615,6.6,-40.5625,3.66625,7.57375,7.6,-27.6125,2.08625,5.51,5.5,-45.6,1.7125,0.1625,20.7,4.025,10.1125,15.025,21.55,18.9875,20.9875,21.45,1.9625,-2.4625,101.6666667,75,102.6666667,75,18.6,20.5,15.5,14.3975,16,13,709.3333333,950,450
R13,CDRC19060701,2019-06-14 2:39,AAA11111111,65,619.75,1299,1350,132,1309.375,184,1839,189,1890,1849,134,1287.375,1749,101,968.5,1699,1215,125,1449,145,810.625,85,,,90.1125,954.4875,866.9625,-14.225,100,40,40,39.9875,100,48,48,42.325,2470.25,237.825,20590311.5,622.75,181.325,237.9375,39.3,7.4125,7.475,200,200,202.0125,200.05,20.0625,38.5625,30.0875,0,0,0.175,2.2375,0.025,0.0125,-0.1,-0.075,50.3375,19.6125,52.9125,49.4875,48.275,71.35,60.8,59.975,91.7375,75.6375,89.575,59.9,83.6875,68.8625,63.175,56.3875,56.775,31.4625,71.4,67,9.75,7.3375,58.5,30.9,72.425,67.2,5.375,18.875,10.25,-0.125,-0.625,2.8625,3.05,12.8125,55,65.9625,61.025,52.075,30,27.6875,55,30,20,15.675,24.4625,34.3125,19,12.85,19,40,24.5875,40,21.2875,22.2875,9.725,4.5,12.6,61.8625,54.2375,56.6875,46.4,3.875,62.325,11.4125,62.95,51.55,50.1625,52.4,21.4625,71.9375,72.7625,13.2625,62.775,72.775,28.6875,60.2,67.95,16.825,58.275,56.8125,10.75,49.4125,39.8,25.3,24,2315097.475,1.5,2387965.613,1.575,-0.0825,-1.85375,-1.69,-2.4575,-2.27125,-2.4775,90,265.7125,5,5,4.525,4,6.525,6.6,4.1125,4.3,15.029375,15.778375,0.5125,24.8875,25.9875,11.1625,40.6125,53.375,18.3875,0,43.7625,93.3125,47.075,69.4375,59.4,79.5375,33.8125,57.8625,3.4,-45.95,0.06375,4.14875,3.39375,3.34375,2.6575,4.45,-7.7875,5.225,8.89625,4.45125,2.36625,0.01,2.70125,8.85,-38.7375,8.88625,2.90625,6.615,6.6,-40.5625,3.66625,7.57375,7.6,-27.6125,2.08625,5.51,5.5,-45.6,1.7125,0.1625,20.7,4.025,10.1125,15.025,21.55,18.9875,20.9875,21.45,1.9625,-2.4625,101.6666667,75,102.6666667,75,18.6,20.5,15.5,14.3975,16,13,709.3333333,950,450
R13,CDRC19060702,2019-06-14 2:49,AAA11111111,65,619.625,1299,1350,132,1310.375,184,1839,189,1890,1849,134,1292.75,1749,101,967.75,1699,1213.125,125,1449,145,809.75,85,,,0,514.8,869.025,-13.075,100,40,40,40.025,100,48,48,42.3,0,173,20592348.5,2058.75,335.825,238.075,39.3,7.425,7.425,200,200,202.0125,199.975,19.6375,38.125,30.05,0,0,0.2,1.7375,0,0,-0.1375,0.05,50.3875,19.5125,53.4875,49.4375,48.3875,71.1,60.775,59.925,91.15,75.95,89.3875,59.875,83.6875,68.2375,63.175,56.0375,56.8875,31.5875,71.3375,67.05,9.675,7.1875,57.8125,30.9,72.4875,67.2125,0,30.875,11,0.125,-0.25,3.2375,2.925,12.725,55,67.4875,60.425,49.225,30,28.825,55,30,20,15.5125,24.225,34.6625,19,12.475,19,40,24.1625,39.9,21.1375,22.3125,9.8,4.5,11.1625,61.7875,54.1125,56.5125,46.0875,10.025,60.0125,11.575,62.9875,51.55,49.975,52.4,21.475,72,80.5875,12.95,63.6,73.575,29.9375,59.9,70.225,18.3,58.3,57.6375,10.4375,49.3875,39.8,25.4625,24.1875,2315249.763,1.5,2388125.425,1.575,-0.11,-1.99875,-1.90125,-2.6675,-2.39625,-2.5975,89.7,263.3,5,5,4.1,4,6.525,6.6,4.0875,4.3,15.034875,15.7655,1.4,24.875,25.1125,11.0875,40.4875,53.2,18.8125,0,42.75,91.9875,49.7875,69.675,59.35,79.3875,34.1875,58.375,3.4,-46.25,0.18,4.145,3.3925,3.22875,2.64,4.45,-7.3,5.21,8.86375,4.40875,2.41875,0.01,2.63875,8.85,-35.075,8.76,3.07375,6.63625,6.6,-41.475,3.66375,7.56125,7.6,-29.2625,2.11,5.55875,5.5,-47.125,1.7,0.175,20.675,3.975,9.9875,14.8625,21.325,18.625,20.825,21.2625,1.7875,-2.6,101.8333333,75,102.6666667,75,18.59166667,20.5,15.5,14.2975,16,13,637.1666667,950,450
R13,CDRC19060703,2019-06-14 3:00,AAA11111111,65,620,1299,1350,132,1309,184,1839,189,1890,1849,134,1296,1749,101,969.625,1699,1215.5,125,1449,145,811.125,85,,,928.2875,-20.2125,871.0625,-2.5125,100,38,38,40.0125,100,45,45,42.4,1152.75,186.1,20594400,0,173,238.05,39.3,7.4125,7.4375,200,200,202.0375,199.95,19.825,38.5125,29.9875,0,0,0.2,2.2125,0.025,0,0.2875,-0.1625,50.075,19.5125,53.425,49.4625,48.3625,71.175,60.9625,59.7875,91.3875,77.1875,89.3625,60.1625,83.4125,68.4875,63.1375,56.2125,57.1875,31.525,71.3375,66.775,9.5375,6.95,58.5,31.15,72.55,67.35,18,0,10.75,-0.125,-0.5,3.2875,3.05,12.7875,55,67.55,61.5375,47.8875,30,29.4375,55,30,20,15.5875,24.325,34.8625,19,12.5125,19,40,24.5375,39.6125,21.1125,22.325,9.8,4.5,9.5375,62.1375,54.0875,56.5625,46.1875,7.55,60.125,12.4375,62.875,51.4,50.4,52.4,21.75,71.9625,82.5,17.3,62.6375,73.575,29.925,59.975,69.4375,20.6625,57.7375,61.675,8.0375,49.9625,39.975,25.6,24.4,2315403.163,1.5,2388286.4,1.575,-0.11125,-2.01625,-1.89125,-2.64125,-2.395,-2.53375,270,261.9,5,5,4.2625,4,6.5375,6.6,4.1,4.3,15.031,15.7725,1.975,25.0375,25.5375,11.1,40.3,53.275,19.05,0,45.5625,92.3625,47.825,69.2,60.1,78.85,33.1,57.6,3.4,-45.825,0.25375,4.1725,3.4075,3.28375,2.6425,4.45,-8.125,5.1825,8.87875,4.45875,2.44625,0.01,2.81375,8.85,-32.0875,8.79625,2.95125,6.59125,6.6,-39.975,3.71,7.51,7.6,-26.9125,2.0425,5.48625,5.5,-45.05,1.6625,0.1,20.675,3.875,9.8625,14.7,21.425,18.7375,20.8875,21.275,1.775,-2.575,101.6666667,75,102.6666667,75,18.6,20.5,15.5,14.3975,16,13,709.3333333,950,450
R13,CDRC19060703,2019-06-14 3:00,AAA11111111,65,620,1299,1350,132,1309,184,1839,189,1890,1849,134,1296,1749,101,969.625,1699,1215.5,125,1449,145,811.125,85,,,928.2875,-20.2125,871.0625,-2.5125,100,38,38,40.0125,100,45,45,42.4,1152.75,186.1,20594400,0,173,238.05,39.3,7.4125,7.4375,200,200,202.0375,199.95,19.825,38.5125,29.9875,0,0,0.2,2.2125,0.025,0,0.2875,-0.1625,50.075,19.5125,53.425,49.4625,48.3625,71.175,60.9625,59.7875,91.3875,77.1875,89.3625,60.1625,83.4125,68.4875,63.1375,56.2125,57.1875,31.525,71.3375,66.775,9.5375,6.95,58.5,31.15,72.55,67.35,18,0,10.75,-0.125,-0.5,3.2875,3.05,12.7875,55,67.55,61.5375,47.8875,30,29.4375,55,30,20,15.5875,24.325,34.8625,19,12.5125,19,40,24.5375,39.6125,21.1125,22.325,9.8,4.5,9.5375,62.1375,54.0875,56.5625,46.1875,7.55,60.125,12.4375,62.875,51.4,50.4,52.4,21.75,71.9625,82.5,17.3,62.6375,73.575,29.925,59.975,69.4375,20.6625,57.7375,61.675,8.0375,49.9625,39.975,25.6,24.4,2315403.163,1.5,2388286.4,1.575,-0.11125,-2.01625,-1.89125,-2.64125,-2.395,-2.53375,270,261.9,5,5,4.2625,4,6.5375,6.6,4.1,4.3,15.031,15.7725,1.975,25.0375,25.5375,11.1,40.3,53.275,19.05,0,45.5625,92.3625,47.825,69.2,60.1,78.85,33.1,57.6,3.4,-45.825,0.25375,4.1725,3.4075,3.28375,2.6425,4.45,-8.125,5.1825,8.87875,4.45875,2.44625,0.01,2.81375,8.85,-32.0875,8.79625,2.95125,6.59125,6.6,-39.975,3.71,7.51,7.6,-26.9125,2.0425,5.48625,5.5,-45.05,1.6625,0.1,20.675,3.875,9.8625,14.7,21.425,18.7375,20.8875,21.275,1.775,-2.575,101.6666667,75,102.6666667,75,18.6,20.5,15.5,14.3975,16,13,709.3333333,950,450
R13,CDRC19060703,2019-06-14 3:00,AAA11111111,65,620,1299,1350,132,1309,184,1839,189,1890,1849,134,1296,1749,101,969.625,1699,1215.5,125,1449,145,811.125,85,,,928.2875,-20.2125,871.0625,-2.5125,100,38,38,40.0125,100,45,45,42.4,1152.75,186.1,20594400,0,173,238.05,39.3,7.4125,7.4375,200,200,202.0375,199.95,19.825,38.5125,29.9875,0,0,0.2,2.2125,0.025,0,0.2875,-0.1625,50.075,19.5125,53.425,49.4625,48.3625,71.175,60.9625,59.7875,91.3875,77.1875,89.3625,60.1625,83.4125,68.4875,63.1375,56.2125,57.1875,31.525,71.3375,66.775,9.5375,6.95,58.5,31.15,72.55,67.35,18,0,10.75,-0.125,-0.5,3.2875,3.05,12.7875,55,67.55,61.5375,47.8875,30,29.4375,55,30,20,15.5875,24.325,34.8625,19,12.5125,19,40,24.5375,39.6125,21.1125,22.325,9.8,4.5,9.5375,62.1375,54.0875,56.5625,46.1875,7.55,60.125,12.4375,62.875,51.4,50.4,52.4,21.75,71.9625,82.5,17.3,62.6375,73.575,29.925,59.975,69.4375,20.6625,57.7375,61.675,8.0375,49.9625,39.975,25.6,24.4,2315403.163,1.5,2388286.4,1.575,-0.11125,-2.01625,-1.89125,-2.64125,-2.395,-2.53375,270,261.9,5,5,4.2625,4,6.5375,6.6,4.1,4.3,15.031,15.7725,1.975,25.0375,25.5375,11.1,40.3,53.275,19.05,0,45.5625,92.3625,47.825,69.2,60.1,78.85,33.1,57.6,3.4,-45.825,0.25375,4.1725,3.4075,3.28375,2.6425,4.45,-8.125,5.1825,8.87875,4.45875,2.44625,0.01,2.81375,8.85,-32.0875,8.79625,2.95125,6.59125,6.6,-39.975,3.71,7.51,7.6,-26.9125,2.0425,5.48625,5.5,-45.05,1.6625,0.1,20.675,3.875,9.8625,14.7,21.425,18.7375,20.8875,21.275,1.775,-2.575,101.6666667,75,102.6666667,75,18.6,20.5,15.5,14.3975,16,13,709.3333333,950,450
R13,CDRC19060703,2019-06-14 3:00,AAA11111111,65,620,1299,1350,132,1309,184,1839,189,1890,1849,134,1296,1749,101,969.625,1699,1215.5,125,1449,145,811.125,85,,,928.2875,-20.2125,871.0625,-2.5125,100,38,38,40.0125,100,45,45,42.4,1152.75,186.1,20594400,0,173,238.05,39.3,7.4125,7.4375,200,200,202.0375,199.95,19.825,38.5125,29.9875,0,0,0.2,2.2125,0.025,0,0.2875,-0.1625,50.075,19.5125,53.425,49.4625,48.3625,71.175,60.9625,59.7875,91.3875,77.1875,89.3625,60.1625,83.4125,68.4875,63.1375,56.2125,57.1875,31.525,71.3375,66.775,9.5375,6.95,58.5,31.15,72.55,67.35,18,0,10.75,-0.125,-0.5,3.2875,3.05,12.7875,55,67.55,61.5375,47.8875,30,29.4375,55,30,20,15.5875,24.325,34.8625,19,12.5125,19,40,24.5375,39.6125,21.1125,22.325,9.8,4.5,9.5375,62.1375,54.0875,56.5625,46.1875,7.55,60.125,12.4375,62.875,51.4,50.4,52.4,21.75,71.9625,82.5,17.3,62.6375,73.575,29.925,59.975,69.4375,20.6625,57.7375,61.675,8.0375,49.9625,39.975,25.6,24.4,2315403.163,1.5,2388286.4,1.575,-0.11125,-2.01625,-1.89125,-2.64125,-2.395,-2.53375,270,261.9,5,5,4.2625,4,6.5375,6.6,4.1,4.3,15.031,15.7725,1.975,25.0375,25.5375,11.1,40.3,53.275,19.05,0,45.5625,92.3625,47.825,69.2,60.1,78.85,33.1,57.6,3.4,-45.825,0.25375,4.1725,3.4075,3.28375,2.6425,4.45,-8.125,5.1825,8.87875,4.45875,2.44625,0.01,2.81375,8.85,-32.0875,8.79625,2.95125,6.59125,6.6,-39.975,3.71,7.51,7.6,-26.9125,2.0425,5.48625,5.5,-45.05,1.6625,0.1,20.675,3.875,9.8625,14.7,21.425,18.7375,20.8875,21.275,1.775,-2.575,101.6666667,75,102.6666667,75,18.6,20.5,15.5,14.3975,16,13,709.3333333,950,450
R13,CDRC19060704,2019-06-14 3:10,AAA11111111,65,619.5,1299,1350,132,1308.125,184,1839,189,1890,1849,134,1293.375,1749,101,969.75,1699,1213.875,125,1449,145,811.875,85,,,509.6375,0,875.5875,-1.2375,100,35,35,39.9875,100,43,43,42.425,1377.25,339.55,20596448.75,0,173,238.1375,39.3,7.425,7.45,200,200,202.1375,199.9375,19.9125,38.7375,29.9625,0,0,0.1625,0.0125,0.0125,0.025,0.075,0.0125,50.4,19.425,53.4,49.5,48.375,70.8125,60.775,59.9125,91.7125,76.275,89.275,60.175,83.375,68.1875,62.925,56.375,56.75,31.9,71.275,67.3875,9.575,7,58.5875,31.4,72.375,67.4125,28.875,0,10.25,0.125,-0.25,3.05,2.8125,12.725,55,66.4,59.975,50.9875,30,27.8625,55,30,20,15.7,24.15,34.4125,19,12.6125,19,40,24.9875,39.975,21.4125,22,9.75,4.5,13.2125,61.7,54.3375,56.6375,46.6375,4.3,62.05,10.1,63.025,51.6625,49.7625,52.3,21.3625,71.9625,75.625,15.2,62.5125,73.2125,29.575,60.025,67.9375,17.7,58.0375,65.35,5.5125,50.4875,39.8,25.5,23.9875,2315556.2,1.5,2388447.038,1.575,-0.0825,-1.8525,-1.63875,-2.445,-2.23375,-2.44625,269.7,261.9,5,5,4.1,4,6.5375,6.6,4.1,4.3,15.02875,15.773375,0.65,25.05,25.35,11,40.1,53.575,19.9,0,43.875,92.5125,48.3,69.425,59.325,79.75,33,57.6,3.4,-46.6125,0.08,4.175,3.3975,3.26125,2.6175,4.45,-8.85,5.15625,8.93,4.47875,2.56,0.01,2.7075,8.85,-34.95,8.80875,2.9825,6.6125,6.6,-39.9,3.6625,7.59625,7.6,-29.0125,2.0375,5.485,5.5,-44.325,1.725,0.0875,20.7,4.1,10.2,15,21.5375,18.975,20.975,21.425,1.825,-2.525,102.6666667,75,102.6666667,75,18.54166667,20.5,15.5,14.7075,16,13,820.6666667,950,450
